DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEB3A,2018,482.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEB3B,2018,220.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEB3C,2018,223.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEB3D,2018,116.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEB3E,2018,286.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEB3F,2018,165.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEB3G,2018,123.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEB3H,2018,172.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEB3I,2018,523.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEB3J,2018,355.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEB3K,2018,99.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEC01,2018,802.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEC02,2018,186.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEC03,2018,531.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEC04,2018,426.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEC05,2018,342.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEC06,2018,184.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DED21,2018,1706.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DED2C,2018,131.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DED2D,2018,124.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DED2E,2018,168.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DED2F,2018,149.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DED41,2018,1117.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DED42,2018,186.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DED43,2018,145.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DED44,2018,162.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DED45,2018,335.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DED51,2018,1996.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DED52,2018,160.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DED53,2018,99.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEE01,2018,340.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEE02,2018,1785.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEE03,2018,1242.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEE04,2018,36.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEE05,2018,113.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEE06,2018,57.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEE07,2018,72.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEE08,2018,128.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEE09,2018,102.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEE0A,2018,95.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEE0B,2018,132.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEE0C,2018,136.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEE0D,2018,47.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEE0E,2018,66.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF01,2018,1561.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF02,2018,2117.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF03,2018,1140.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF04,2018,1134.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF05,2018,95.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF06,2018,160.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF07,2018,80.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF08,2018,147.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF09,2018,489.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF0A,2018,130.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF0B,2018,127.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF0C,2018,97.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF0D,2018,206.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF0E,2018,129.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEF0F,2018,317.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG01,2018,799.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG02,2018,621.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG03,2018,967.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG04,2018,339.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG05,2018,770.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG06,2018,106.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG07,2018,118.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG09,2018,105.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0A,2018,72.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0B,2018,101.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0C,2018,145.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0D,2018,87.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0E,2018,68.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0F,2018,129.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0G,2018,102.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0H,2018,130.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0I,2018,103.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0J,2018,101.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0K,2018,71.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0L,2018,117.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0M,2018,159.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0N,2018,409.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DEG0P,2018,94.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DK011,2018,4481.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DK012,2018,1657.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DK013,2018,342.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DK014,2018,68.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DK021,2018,314.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DK022,2018,93.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DK031,2018,145.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DK032,2018,84.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DK041,2018,61.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DK042,2018,154.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,DK050,2018,76.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EE001,2018,137.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EE004,2018,13.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EE006,2018,13.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EE007,2018,41.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EE008,2018,20.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL301,2018,4319.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL302,2018,7113.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL303,2018,10436.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL304,2018,7497.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL305,2018,374.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL306,2018,179.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL307,2018,543.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL411,2018,52.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL412,2018,61.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL413,2018,63.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL421,2018,80.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL422,2018,49.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL431,2018,118.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL432,2018,40.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL433,2018,58.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL434,2018,67.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL511,2018,35.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL512,2018,63.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL513,2018,44.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL514,2018,28.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL515,2018,63.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL521,2018,84.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL522,2018,310.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL523,2018,32.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL524,2018,55.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL525,2018,86.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL526,2018,43.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL527,2018,38.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL531,2018,29.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL532,2018,27.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL533,2018,27.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL541,2018,46.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL542,2018,29.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL543,2018,33.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL611,2018,39.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL612,2018,52.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL613,2018,78.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL621,2018,98.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL622,2018,162.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL623,2018,43.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL624,2018,68.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL631,2018,38.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL632,2018,91.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL633,2018,60.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL641,2018,41.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL642,2018,51.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL643,2018,10.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL644,2018,36.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL645,2018,20.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL651,2018,27.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL652,2018,64.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,EL653,2018,37.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES111,2018,142.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES112,2018,33.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES113,2018,42.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES114,2018,210.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES120,2018,97.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES130,2018,110.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES211,2018,108.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES212,2018,360.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES213,2018,515.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES220,2018,62.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES230,2018,62.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES241,2018,14.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES242,2018,9.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES243,2018,56.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES300,2018,827.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES411,2018,19.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES412,2018,24.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES413,2018,29.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES414,2018,20.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES415,2018,27.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES416,2018,22.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES417,2018,8.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES418,2018,64.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES419,2018,16.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES421,2018,26.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES422,2018,25.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES423,2018,11.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES424,2018,21.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES425,2018,45.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES431,2018,31.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES432,2018,20.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES511,2018,718.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES512,2018,127.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES513,2018,35.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES514,2018,127.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES521,2018,321.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES522,2018,86.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES523,2018,236.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES531,2018,257.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES532,2018,252.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES533,2018,138.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES611,2018,80.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES612,2018,170.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES613,2018,57.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES614,2018,72.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES615,2018,52.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES616,2018,47.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES617,2018,228.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES618,2018,140.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES620,2018,131.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES630,2018,4251.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES640,2018,6049.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES703,2018,41.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES704,2018,72.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES705,2018,554.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES706,2018,59.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES707,2018,119.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES708,2018,177.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,ES709,2018,463.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI193,2018,16.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI194,2018,14.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI195,2018,23.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI196,2018,28.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI197,2018,40.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI1B1,2018,182.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI1C1,2018,44.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI1C2,2018,33.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI1C3,2018,39.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI1C4,2018,33.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI1C5,2018,24.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI1D1,2018,10.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI1D2,2018,14.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI1D3,2018,9.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI1D5,2018,13.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI1D7,2018,1.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI1D8,2018,3.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI1D9,2018,11.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FI200,2018,19.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FR101,2018,21069.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FR102,2018,241.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FR103,2018,635.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FR104,2018,718.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FR105,2018,9428.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FR106,2018,6945.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FR107,2018,5787.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FR108,2018,999.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FRB01,2018,41.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FRB02,2018,72.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FRB03,2018,32.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FRB04,2018,99.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FRB05,2018,51.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FRB06,2018,100.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FRC11,2018,60.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FRC12,2018,30.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FRC13,2018,64.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,FRC14,2018,45.3,
