DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y9,F,TR,1980,498643,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y9,F,TR,2020,615798,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y9,M,TR,1966,373367,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y9,M,TR,1980,533196,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y9,M,TR,2020,649678,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y90,F,TR,2020,33494,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y90,M,TR,2020,14694,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y91,F,TR,2020,27534,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y91,M,TR,2020,10674,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y92,F,TR,2020,20943,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y92,M,TR,2020,8652,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y93,F,TR,2020,17790,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y93,M,TR,2020,5935,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y94,F,TR,2020,10680,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y94,M,TR,2020,3986,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y95,F,TR,2020,9146,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y95,M,TR,2020,2637,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y96,F,TR,2020,4839,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y96,M,TR,2020,1525,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y97,F,TR,2020,3798,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y97,M,TR,2020,930,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y98,F,TR,2020,2231,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y98,M,TR,2020,585,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y99,F,TR,2020,1713,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y99,M,TR,2020,350,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_LT1,F,TR,1966,395446,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_LT1,F,TR,1980,510796,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_LT1,F,TR,2020,561728,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_LT1,M,TR,1966,414241,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_LT1,M,TR,1980,536355,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_LT1,M,TR,2020,590498,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_OPEN,F,TR,1966,51055,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_OPEN,F,TR,1980,71158,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_OPEN,F,TR,2020,4861,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_OPEN,M,TR,1966,25795,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_OPEN,M,TR,1980,34926,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_OPEN,M,TR,2020,706,
